,Unnamed: 0,loss,accuracy,val_loss,val_accuracy
11,11,2.9661061763763428,0.199954941868782,3.0754990577697754,0.1890065371990203
12,12,2.950623750686645,0.2066013365983963,2.9795901775360107,0.2173912972211837
13,13,2.9134151935577397,0.2165709137916565,2.965495109558105,0.2207704484462738
14,14,2.8930459022521973,0.2255266457796096,2.960457801818848,0.2180671393871307
15,15,2.869811534881592,0.2325109839439392,2.9514451026916504,0.2191935181617736
16,16,2.851956367492676,0.2326799631118774,2.972128868103028,0.2133363336324691
17,17,2.843834161758423,0.2347639948129654,2.9124231338500977,0.2295562028884887
18,18,2.8079421520233154,0.2410724312067031,2.856381893157959,0.2455507963895797
19,19,2.756568431854248,0.2534076869487762,2.9160544872283936,0.22775399684906
0,0,2.7309086322784424,0.2550411224365234,2.859743595123291,0.2527596354484558
1,1,2.722351312637329,0.2604483366012573,2.757508993148804,0.2628970444202423
2,2,2.671363353729248,0.2679396271705627,2.739569902420044,0.2644739747047424
3,3,2.663402318954468,0.2698546946048736,2.738643884658813,0.2755125164985657
4,4,2.6385459899902344,0.2805001735687256,2.8421876430511475,0.2529849112033844
5,5,2.591315269470215,0.2873718738555908,2.736117124557495,0.2678531110286712
6,6,2.57912015914917,0.2966655492782593,2.802168369293213,0.264699250459671
7,7,2.5718510150909424,0.29796102643013,2.778595447540283,0.2721333503723144
8,8,2.537367343902588,0.3047200739383697,2.708673477172852,0.2777652740478515
9,9,2.496784448623657,0.3108032047748565,2.6640045642852783,0.2861004769802093
0,0,2.49051284790039,0.3141264021396637,2.596031904220581,0.3023203313350677
1,1,2.489047050476074,0.3151402473449707,2.586285352706909,0.3038972616195678
2,2,2.436439275741577,0.3230821192264557,2.742070198059082,0.281369686126709
3,3,2.4302239418029785,0.3247718811035156,2.5731639862060547,0.3135841488838196
4,4,2.4369397163391118,0.3276444673538208,2.580451726913452,0.3014192283153534
5,5,2.386314630508423,0.3421764075756073,2.583270788192749,0.3156116306781769
6,6,2.3815927505493164,0.3394164741039276,2.571141004562378,0.313358873128891
7,7,2.369957208633423,0.3403176665306091,2.6105778217315674,0.3162874579429626
8,8,2.3336217403411865,0.3480342328548431,2.4764318466186523,0.3340842425823211
9,9,2.325997829437256,0.3525402843952179,2.536327838897705,0.3322820365428924
0,0,2.313429594039917,0.3481468856334686,2.5552308559417725,0.3259743154048919
1,1,2.285185575485229,0.3667342662811279,2.494181871414185,0.336337000131607
2,2,2.284526824951172,0.3665089607238769,2.4331488609313965,0.3561612963676452
3,3,2.278979539871216,0.364593893289566,2.546358108520508,0.332507312297821
4,4,2.236627578735352,0.3742818534374237,2.404369592666626,0.3536832630634308
5,5,2.232388734817505,0.3797454237937927,2.4327385425567627,0.348051369190216
6,6,2.207308292388916,0.3795764446258545,2.424100399017334,0.3541338145732879
7,7,2.2174646854400635,0.3800833523273468,2.468362808227539,0.3460238873958587
8,8,2.218547105789185,0.3775487244129181,2.499732732772827,0.332507312297821
9,9,2.215456962585449,0.3836318552494049,2.4696898460388184,0.3473755419254303
0,0,2.1963212490081787,0.3843640983104706,2.3603322505950928,0.3721559047698974
1,1,2.162685871124268,0.3959670960903168,2.4202117919921875,0.3584140539169311
2,2,2.187063694000244,0.387968897819519,2.435108423233032,0.3611173629760742
3,3,2.16372299194336,0.3898839652538299,2.39900541305542,0.3631448447704315
4,4,2.1507368087768555,0.3970936238765716,2.377550840377808,0.3667492568492889
5,5,2.153946876525879,0.3956854939460754,2.408478260040283,0.3624690175056457
6,6,2.125800132751465,0.4035710394382477,2.3672657012939453,0.3685514628887176
7,7,2.085991859436035,0.4183845818042755,2.358193635940552,0.3721559047698974
8,8,2.098050594329834,0.4057113826274872,2.331632614135742,0.3759855926036834
9,9,2.079365491867065,0.4131463468074798,2.495421886444092,0.3550349175930023
0,0,2.0878169536590576,0.4123014509677887,2.3591227531433105,0.3746339380741119
1,1,2.050705671310425,0.4224400222301483,2.330843448638916,0.3843207955360412
2,2,2.040266752243042,0.4214824736118316,2.3450686931610107,0.3827438652515411
3,3,2.037820816040039,0.4252562820911407,2.3046016693115234,0.3818427622318268
4,4,2.0338926315307617,0.4285794794559479,2.343198776245117,0.3737328350543976
5,5,2.0086982250213623,0.4279035627841949,2.3049802780151367,0.3892768621444702
6,6,2.004546403884888,0.4325222373008728,2.3956573009490967,0.3861230015754699
7,7,1.9961344003677368,0.4340430200099945,2.273011922836304,0.4005406498908996
8,8,1.9632694721221924,0.4409710466861725,2.349828720092773,0.3789141774177551
9,9,1.9754910469055176,0.4396755695343017,2.28185510635376,0.3994142711162567
0,0,1.9565269947052,0.4402951300144195,2.2269866466522217,0.405496746301651
1,1,1.958215355873108,0.4432240724563598,2.3564438819885254,0.3908537924289703
2,2,1.9861241579055784,0.4343246519565582,2.304131269454956,0.3901779651641845
3,3,1.94643235206604,0.4436746537685394,2.2991814613342285,0.3870241045951843
4,4,1.9148755073547363,0.4540948569774627,2.3672127723693848,0.3809416592121124
5,5,1.8920047283172607,0.459276795387268,2.1470961570739746,0.4228429794311523
6,6,1.9218305349349976,0.4520671367645263,2.300771713256836,0.3852218985557556
7,7,1.9031157493591309,0.4590514898300171,2.1804187297821045,0.4172110855579376
8,8,1.9181410074234009,0.45403853058815,2.247445583343506,0.4070736765861511
9,9,1.8774250745773315,0.4658668339252472,2.298903226852417,0.3973867893218994
10,10,1.868714690208435,0.4639517962932586,2.2535457611083984,0.3985131680965423
11,11,1.869364619255066,0.4661484658718109,2.370600938796997,0.3829691410064697
12,12,1.8626313209533687,0.4690210521221161,2.274915933609009,0.4030186831951141
13,13,1.8585710525512693,0.4705418348312378,2.3439669609069824,0.3895021378993988
14,14,1.8363497257232664,0.4724005758762359,2.3217437267303467,0.3942329287528991
15,15,1.8374865055084229,0.4710487723350525,2.23929214477539,0.4127055704593658
16,16,1.8298816680908203,0.4729075133800506,2.238664150238037,0.4124802947044372
17,17,1.8387916088104248,0.471161425113678,2.296135902404785,0.405496746301651
18,18,1.8106229305267332,0.4769066274166107,2.2077982425689697,0.4178869128227234
19,19,1.8152754306793213,0.4770755767822265,2.2263894081115723,0.4230682551860809
0,0,1.8170394897460935,0.4753294885158539,2.2754828929901123,0.4041450917720794
1,1,1.7973886728286743,0.4818069040775299,2.266664743423462,0.4009912014007568
2,2,1.824370503425598,0.476174384355545,2.211801528930664,0.4120297431945801
3,3,1.783524990081787,0.4867635369300842,2.2038121223449707,0.4190132915973663
4,4,1.7804266214370728,0.4867635369300842,2.2362399101257324,0.4039198160171509
5,5,1.7789326906204224,0.4942548274993896,2.2527334690093994,0.4163099825382232
6,6,1.790140151977539,0.4863129556179046,2.233931541442871,0.421941876411438
7,7,1.7726874351501465,0.4864819049835205,2.2300679683685303,0.4192385673522949
8,8,1.7527365684509275,0.493522584438324,2.153641939163208,0.4264473915100097
9,9,1.7401938438415527,0.4974653720855713,2.2678141593933105,0.4097769856452942
10,10,1.7650011777877808,0.493297278881073,2.210658550262451,0.4239693582057953
11,11,1.7473193407058716,0.4919454753398895,2.225210189819336,0.4273484945297241
12,12,1.7520816326141355,0.4949870407581329,2.2666499614715576,0.420815497636795
13,13,1.731482982635498,0.5045060515403748,2.24529767036438,0.4172110855579376
14,14,1.720875859260559,0.5037174820899963,2.1874589920043945,0.4273484945297241
15,15,1.7177523374557495,0.5021403431892395,2.2520854473114014,0.4158594310283661
16,16,1.7247631549835205,0.5003379583358765,2.2674856185913086,0.4210407733917236
17,17,1.7182056903839111,0.5038864612579346,2.1979448795318604,0.4302770793437958
18,18,1.7157305479049685,0.5054072141647339,2.2767016887664795,0.4133813977241516
19,19,1.6900066137313845,0.5058014988899231,2.27347731590271,0.4102275371551513
0,0,1.6908785104751587,0.5100822448730469,2.173623323440552,0.4307276308536529
1,1,1.665688157081604,0.5180804133415222,2.2096543312072754,0.4190132915973663
2,2,1.6514548063278198,0.5209529995918274,2.28991436958313,0.4140572249889374
3,3,1.6718775033950806,0.5148698687553406,2.2321207523345947,0.4127055704593658
4,4,1.6442135572433472,0.522361159324646,2.103218078613281,0.4487497210502624
5,5,1.636056661605835,0.5214599370956421,2.060388803482056,0.4492002725601196
6,6,1.633004069328308,0.5209529995918274,2.168076992034912,0.4305023550987243
7,7,1.6318405866622925,0.5237693190574646,2.1774203777313232,0.4316287338733673
8,8,1.6190392971038818,0.5284442901611328,2.1670682430267334,0.4505519270896911
9,9,1.596695899963379,0.5318801403045654,2.117544889450073,0.4494255483150482
